sample_id,variable,class_label,probability,known_label,predicted_label,split
source_dataset:NCI-H211,Erlotinib,,,0.0427341905043995,0.04542330652475357,train
source_dataset:PaTu 8902,Erlotinib,,,0.0854323925235562,0.07512529194355011,train
source_dataset:HEY,Erlotinib,,,0.156574099490733,0.08264470100402832,train
source_dataset:NCI-H2110,Erlotinib,,,,0.07072019577026367,train
source_dataset:NCI-H650,Erlotinib,,,0.0,-0.005846387706696987,train
source_dataset:NUGC-4,Erlotinib,,,0.155029893754217,0.1353352665901184,train
source_dataset:A-253,Erlotinib,,,0.0567319696361276,0.0485912561416626,train
source_dataset:Kasumi-1,Erlotinib,,,,0.023416530340909958,train
source_dataset:NCI-H2342,Erlotinib,,,0.0755230221011622,0.07026507705450058,train
source_dataset:ACHN,Erlotinib,,,0.242758493301892,0.21228668093681335,train
source_dataset:HD-MY-Z,Erlotinib,,,0.0196507805081226,0.014448478817939758,train
source_dataset:NCI-H2228,Erlotinib,,,0.0092715175513845,0.0005813504103571177,train
source_dataset:SW900,Erlotinib,,,0.034436098184516,0.03542757034301758,train
source_dataset:LC-2/ad,Erlotinib,,,,0.1193951964378357,train
source_dataset:CESS,Erlotinib,,,0.0780213306605076,0.08119495958089828,train
source_dataset:SU-DHL-1,Erlotinib,,,,0.14511753618717194,train
source_dataset:SJNB-6,Erlotinib,,,,0.10386709123849869,train
source_dataset:A-498,Erlotinib,,,0.0360519945417917,0.02090245671570301,train
source_dataset:AsPC-1,Erlotinib,,,0.043721247078965,0.03602074831724167,train
source_dataset:HGC-27,Erlotinib,,,0.100834704079118,0.08925020694732666,train
source_dataset:L-363,Erlotinib,,,0.050039350294266,0.04972751811146736,train
source_dataset:SJSA-1,Erlotinib,,,0.0481652746915327,0.03179619833827019,train
source_dataset:647V,Erlotinib,,,0.117054677893993,0.10342439264059067,train
source_dataset:HEC-1,Erlotinib,,,0.0870761859380532,0.09716866910457611,train
source_dataset:PL18 [Human pancreatic adenocarcinoma],Erlotinib,,,0.0023096478225083,0.006922156549990177,train
source_dataset:Onda 10,Erlotinib,,,,0.03975725919008255,train
source_dataset:DOV13,Erlotinib,,,0.004497153275315,0.017453478649258614,train
source_dataset:Rh41,Erlotinib,,,0.0,0.021740710362792015,train
source_dataset:RPMI-8402,Erlotinib,,,0.122914552817911,0.09174442291259766,train
source_dataset:HCC44,Erlotinib,,,0.0,0.0734034851193428,train
source_dataset:PCI-04B,Erlotinib,,,,0.1262720227241516,train
source_dataset:PA-1,Erlotinib,,,0.126645238104914,0.12377311289310455,train
source_dataset:NB(TU)1,Erlotinib,,,0.112469509484137,0.07818231731653214,train
source_dataset:HCC366,Erlotinib,,,,0.14377319812774658,train
source_dataset:MKN7,Erlotinib,,,0.128914335995254,0.1150035485625267,train
source_dataset:NCI-H596,Erlotinib,,,0.0035515206362329,0.01260658260434866,train
source_dataset:ES7,Erlotinib,,,0.0459226900447545,0.043688274919986725,train
source_dataset:D-502MG,Erlotinib,,,,0.181579127907753,train
source_dataset:SCC-9,Erlotinib,,,0.102543133028613,0.08924411237239838,train
source_dataset:D-336MG,Erlotinib,,,,0.049296535551548004,train
source_dataset:NCI-H2731,Erlotinib,,,0.0599396397291209,0.04408848285675049,train
source_dataset:DOK,Erlotinib,,,0.352487709036072,0.32256650924682617,train
source_dataset:SW954,Erlotinib,,,,0.032723136246204376,train
source_dataset:KTCTL-1M,Erlotinib,,,,0.03244447335600853,train
source_dataset:MZ-PC-1,Erlotinib,,,,0.16004173457622528,train
source_dataset:CCK-81,Erlotinib,,,0.249107056254474,0.22953635454177856,train
source_dataset:OVCAR-5,Erlotinib,,,0.0582889736499988,0.04140521213412285,train
source_dataset:KP-2,Erlotinib,,,0.0467378301347353,0.03556446358561516,train
source_dataset:LAMA-84,Erlotinib,,,0.0271987461480035,0.037229087203741074,train
source_dataset:MN-60,Erlotinib,,,0.0095499532284566,0.01743030548095703,train
source_dataset:NCI-H2227,Erlotinib,,,,0.01831015571951866,train
source_dataset:NCI-H358,Erlotinib,,,0.104499094059769,0.07327096909284592,train
source_dataset:CAL-54,Erlotinib,,,0.279145726458474,0.23903831839561462,train
source_dataset:DoTc2 4510,Erlotinib,,,0.149679209935105,0.13559599220752716,train
source_dataset:PL-21,Erlotinib,,,,0.018870417028665543,train
source_dataset:TT,Erlotinib,,,0.0546793713530746,0.04455989599227905,train
source_dataset:MFM-223,Erlotinib,,,0.0643079792256542,0.05452068895101547,train
source_dataset:CAL-51,Erlotinib,,,0.113261334134565,0.10346905887126923,train
source_dataset:42-MG-BA,Erlotinib,,,0.0786749219433623,0.06704636663198471,train
source_dataset:KINGS-1,Erlotinib,,,0.0277240325108469,0.016731223091483116,train
source_dataset:A2780,Erlotinib,,,0.0480173825975849,0.03572345897555351,train
source_dataset:IA-LM,Erlotinib,,,0.0,4.4031767174601555e-06,train
source_dataset:RCH-ACV,Erlotinib,,,,0.05796830356121063,train
source_dataset:PCI-06A,Erlotinib,,,,0.14638763666152954,train
source_dataset:NCI-H1304,Erlotinib,,,,0.05024003982543945,train
source_dataset:COLO 320HSR,Erlotinib,,,0.0018039764489196,0.005353476852178574,train
source_dataset:SK-N-SH,Erlotinib,,,0.0525748988375155,0.055871203541755676,train
source_dataset:T98G,Erlotinib,,,0.019287134082367,0.08730877190828323,train
source_dataset:L-428,Erlotinib,,,0.14828163795543,0.13586901128292084,train
source_dataset:MFH-ino,Erlotinib,,,0.0713558242089594,0.08799288421869278,train
source_dataset:CaR-1,Erlotinib,,,0.0671094455741473,0.07452025264501572,train
source_dataset:MZ-MEL-2,Erlotinib,,,,0.060018572956323624,train
source_dataset:MOLT-4,Erlotinib,,,0.0657527879266316,0.0286080464720726,train
source_dataset:AN3-CA,Erlotinib,,,0.0073317966203445,0.07709147781133652,train
source_dataset:SK-PN-DW,Erlotinib,,,0.0346463890630108,0.024046923965215683,train
source_dataset:BV-173,Erlotinib,,,0.027744125820815,0.03835775703191757,train
source_dataset:GDM-1,Erlotinib,,,0.0441451619936476,0.03169914335012436,train
source_dataset:BICR 78,Erlotinib,,,0.123752385775983,0.10244765877723694,train
source_dataset:SW780,Erlotinib,,,0.0322095370481603,0.03081590309739113,train
source_dataset:NCI-H345,Erlotinib,,,,0.08593524247407913,train
source_dataset:SCC-3,Erlotinib,,,0.0260266371418896,0.037472665309906006,train
source_dataset:RF-48,Erlotinib,,,0.0177306393347646,0.04522530362010002,train
source_dataset:OACM5.1 C,Erlotinib,,,0.00777569371472,0.005340286996215582,train
source_dataset:CAL-148,Erlotinib,,,0.0795734750613511,0.06735417991876602,train
source_dataset:SK-N-BE(2)-M17,Erlotinib,,,0.0284500098221096,0.02360353246331215,train
source_dataset:ML-1 [Human thyroid carcinoma],Erlotinib,,,,0.07527700811624527,train
source_dataset:COR-L303,Erlotinib,,,,0.016463257372379303,train
source_dataset:NCI-H2087,Erlotinib,,,0.052555593518512,0.0970502644777298,train
source_dataset:Hep 3B2.1-7,Erlotinib,,,,0.05743762105703354,train
source_dataset:23132/87,Erlotinib,,,0.124365748778342,0.11918873339891434,train
source_dataset:SK-ES-1,Erlotinib,,,0.0452437822645147,0.017376143485307693,train
source_dataset:MKN28,Erlotinib,,,0.0592391727682757,0.03596878796815872,train
source_dataset:NCI-H847,Erlotinib,,,0.0995181534799839,0.1001841202378273,train
source_dataset:OCI-AML-5,Erlotinib,,,,0.025742406025528908,train
source_dataset:COLO 205,Erlotinib,,,0.0344152288339466,0.025399623438715935,train
source_dataset:KALS-1,Erlotinib,,,0.0632975022632326,0.03705941513180733,train
source_dataset:EW-13,Erlotinib,,,0.0648117478076204,0.06215796619653702,train
source_dataset:SNB-75,Erlotinib,,,,0.06338590383529663,train
source_dataset:Capan-1,Erlotinib,,,0.112619909233223,0.09589593857526779,train
source_dataset:IST-MEL1,Erlotinib,,,0.0033780002246665,0.043762125074863434,train
source_dataset:COR-L88,Erlotinib,,,0.0257483065537889,0.06881862133741379,train
source_dataset:MDA-MB-415,Erlotinib,,,0.0761312973174855,0.06827536225318909,train
source_dataset:ROS-50,Erlotinib,,,,0.010262418538331985,train
source_dataset:H-EMC-SS,Erlotinib,,,0.0168334848716047,0.03918328508734703,train
source_dataset:KMS-11,Erlotinib,,,,0.04802866280078888,train
source_dataset:NCI-H1770,Erlotinib,,,,0.055854666978120804,train
source_dataset:SW1990,Erlotinib,,,0.0502602780380748,0.14407122135162354,train
source_dataset:LOU-NH91,Erlotinib,,,0.293498779775004,0.04478606581687927,train
source_dataset:HSC-2,Erlotinib,,,0.127043457422862,0.12021826207637787,train
source_dataset:COR-L95,Erlotinib,,,,0.035798635333776474,train
source_dataset:CAL-85-1,Erlotinib,,,0.010184268776168,0.005168684758245945,train
source_dataset:SW756,Erlotinib,,,0.119997255101409,0.10754430294036865,train
source_dataset:DAN-G,Erlotinib,,,0.0322253806181245,0.03129267692565918,train
source_dataset:BICR 31,Erlotinib,,,,0.021587328985333443,train
source_dataset:BONNA-12,Erlotinib,,,,0.05433284491300583,train
source_dataset:NOMO-1,Erlotinib,,,0.0052043625154754,0.018643800169229507,train
source_dataset:MV4-11,Erlotinib,,,0.107636054788667,0.10422360152006149,train
source_dataset:JHH-7,Erlotinib,,,0.0473026499509979,0.05890542268753052,train
source_dataset:SW1417,Erlotinib,,,0.0616228424266736,0.04633747413754463,train
source_dataset:DMS 273,Erlotinib,,,0.102115627919852,0.05180332064628601,train
source_dataset:BT-20,Erlotinib,,,0.0817037264949738,0.07825257629156113,train
source_dataset:COLO 829,Erlotinib,,,0.121922623633159,0.07900083065032959,train
source_dataset:MeWo,Erlotinib,,,0.0031589482683064,0.006974184885621071,train
source_dataset:EW-16,Erlotinib,,,0.118206030551039,0.10505862534046173,train
source_dataset:Lu-99A,Erlotinib,,,0.0817337449158928,0.076274074614048,train
source_dataset:SNU-407,Erlotinib,,,0.084428497830345,0.06299739331007004,train
source_dataset:D-247MG,Erlotinib,,,,0.01992422342300415,train
source_dataset:CAL-78,Erlotinib,,,0.0105503469679929,0.008634757250547409,train
source_dataset:SNU-398,Erlotinib,,,0.152618717302194,0.008622870780527592,train
source_dataset:A-427,Erlotinib,,,,0.04164696857333183,train
source_dataset:VAL,Erlotinib,,,0.00348165334328,0.02912338450551033,train
source_dataset:NCI-H2373,Erlotinib,,,0.0845398529475579,0.07434016466140747,train
source_dataset:KTCTL-140,Erlotinib,,,,0.05563271790742874,train
source_dataset:COLO 741,Erlotinib,,,,-0.023582130670547485,train
source_dataset:EGI-1,Erlotinib,,,0.0577193017282214,0.04965862259268761,train
source_dataset:Panc 02.03,Erlotinib,,,0.136873068382958,0.12245874106884003,train
source_dataset:C2BBe1,Erlotinib,,,0.127898920888731,0.08593762665987015,train
source_dataset:ALL-PO,Erlotinib,,,0.0294064649039689,0.07134746760129929,train
source_dataset:LC4-1,Erlotinib,,,0.0472470709877311,0.03528231754899025,train
source_dataset:MRK-nu-1,Erlotinib,,,0.0143790050022087,0.12296496331691742,train
source_dataset:PE/CA-PJ15,Erlotinib,,,,0.12562838196754456,train
source_dataset:GCT,Erlotinib,,,0.0222649226482903,0.022737890481948853,train
source_dataset:NCI-H2122,Erlotinib,,,0.185106769237845,0.1577000617980957,train
source_dataset:EW-22,Erlotinib,,,0.0334673771211867,0.03513092175126076,train
source_dataset:A-204,Erlotinib,,,0.0917657328597508,0.07266030460596085,train
source_dataset:NCI-H1650,Erlotinib,,,0.241513676497569,0.05493112653493881,train
source_dataset:PCI-30,Erlotinib,,,0.0893290627546091,0.08484400063753128,train
source_dataset:BFTC-905,Erlotinib,,,0.0031122253380978,0.028774509206414223,train
source_dataset:MHH-PREB-1,Erlotinib,,,0.0845859251173788,0.09127277880907059,train
source_dataset:SK-MEL-28,Erlotinib,,,,0.04926826059818268,train
source_dataset:MFE-296,Erlotinib,,,0.0914554608632348,0.0753193348646164,train
source_dataset:NCI-H522,Erlotinib,,,0.0329517388870634,0.036958564072847366,train
source_dataset:OV56,Erlotinib,,,0.0191931304917998,0.015104327350854874,train
source_dataset:Rh1,Erlotinib,,,0.164602790314206,0.1610557585954666,train
source_dataset:Ramos.2G6.4C10,Erlotinib,,,0.0370244930004005,0.04469139128923416,train
source_dataset:CADO-ES1,Erlotinib,,,0.211490936732689,0.19803541898727417,train
source_dataset:NCI-H841,Erlotinib,,,0.112861159454981,0.1237720251083374,train
source_dataset:KM-H2,Erlotinib,,,0.0232652101478193,0.05286680534482002,train
source_dataset:OVKATE,Erlotinib,,,0.182847413523017,0.16213077306747437,train
source_dataset:SJNB-17,Erlotinib,,,,0.09145112335681915,train
source_dataset:Hs 683,Erlotinib,,,,0.04313303530216217,train
source_dataset:NCI-H378,Erlotinib,,,,0.0773385763168335,train
source_dataset:COR-L311,Erlotinib,,,0.0,-0.005612479522824287,train
source_dataset:COLO 792,Erlotinib,,,0.0381581212939412,0.04451858624815941,train
source_dataset:KTCTL-195,Erlotinib,,,0.0403797791007142,0.03550116345286369,train
source_dataset:RL95-2,Erlotinib,,,0.0956410613939381,0.09872113168239594,train
source_dataset:NCI-H1944,Erlotinib,,,0.155340015648853,0.14779892563819885,train
source_dataset:KM12,Erlotinib,,,0.113994160484336,0.11084847897291183,train
source_dataset:HCC1954,Erlotinib,,,0.0585551282765103,0.06259394437074661,train
source_dataset:TE-4,Erlotinib,,,0.0161135386632425,-0.0042590005323290825,train
source_dataset:MHH-NB-11,Erlotinib,,,,0.06841109693050385,train
source_dataset:HCC70,Erlotinib,,,0.0858751509327831,0.060884732753038406,train
source_dataset:NCI-H2196,Erlotinib,,,,0.024533424526453018,train
source_dataset:BHT-101,Erlotinib,,,0.0765781940412945,0.05775510147213936,train
source_dataset:LA-N-6,Erlotinib,,,,0.022229298949241638,train
source_dataset:SK-GT-2,Erlotinib,,,0.217441252798054,0.22401899099349976,train
source_dataset:ATN-1,Erlotinib,,,0.010383378654109,0.009316762909293175,train
source_dataset:Karpas-45,Erlotinib,,,0.0755587520322391,0.09710273146629333,train
source_dataset:SAT [Human HNSCC],Erlotinib,,,0.114990441963396,0.10949306190013885,train
source_dataset:D-392MG,Erlotinib,,,0.057823574535457,0.05617234855890274,train
source_dataset:SW1271,Erlotinib,,,0.0224796423109251,0.03200780972838402,train
source_dataset:IGROV-1,Erlotinib,,,0.268742637592148,0.2568255364894867,train
source_dataset:IM95,Erlotinib,,,0.0274068476072798,0.036935050040483475,train
source_dataset:OVK18,Erlotinib,,,,0.1006622314453125,train
source_dataset:SUP-T1,Erlotinib,,,0.0627601258027626,0.07656178623437881,train
source_dataset:OVCAR-8,Erlotinib,,,0.0617973859608571,0.06013420969247818,train
source_dataset:NCI-H1436,Erlotinib,,,,0.03754086419939995,train
source_dataset:JJN-3,Erlotinib,,,0.0550646092339625,0.03712563216686249,train
source_dataset:OPM-2,Erlotinib,,,0.0749297493858274,0.06957536190748215,train
source_dataset:LB2518-MEL,Erlotinib,,,,0.05326089635491371,train
source_dataset:SK-LMS-1,Erlotinib,,,0.0,-0.0022928928956389427,train
source_dataset:OCI-Ly19,Erlotinib,,,,0.051137376576662064,train
source_dataset:HCC1395,Erlotinib,,,0.086298577111973,0.07795557379722595,train
source_dataset:CMK,Erlotinib,,,,0.02034805715084076,train
source_dataset:Hs 766T,Erlotinib,,,0.0573225488881899,0.04470299556851387,train
source_dataset:HuCC-T1,Erlotinib,,,0.15750441624725,0.09731482714414597,train
source_dataset:P31/FUJ,Erlotinib,,,0.0874294536498871,0.08074671775102615,train
source_dataset:KYM-1,Erlotinib,,,0.0274897774203326,0.02210712805390358,train
source_dataset:SK-GT-4,Erlotinib,,,0.143205310701171,0.08740964531898499,train
source_dataset:ONS-76,Erlotinib,,,0.0261062908301936,0.0061288620345294476,train
source_dataset:SHP-77,Erlotinib,,,0.0519881491650187,0.04148239269852638,train
source_dataset:RMG-I,Erlotinib,,,0.225365857533737,0.2283230721950531,train
source_dataset:TC-YIK,Erlotinib,,,0.104010315132573,0.0984063446521759,train
source_dataset:NCI-H810,Erlotinib,,,0.0369882402103835,0.035039644688367844,train
source_dataset:LNZTA3WT4,Erlotinib,,,,0.052797168493270874,train
source_dataset:SF268,Erlotinib,,,0.0926661417043351,0.0716317743062973,train
source_dataset:CAL-27,Erlotinib,,,0.164004852490996,0.09075608849525452,train
target_dataset:SNU-C5,Erlotinib,,,,0.13520416617393494,test
target_dataset:COLO 205,Erlotinib,,,0.0524329965851902,0.04369077831506729,test
target_dataset:KLE,Erlotinib,,,0.0871332926716541,0.0750541239976883,test
target_dataset:Lu-99A,Erlotinib,,,0.0935112861463288,0.06744787842035294,test
target_dataset:M059K,Erlotinib,,,,0.03525505214929581,test
target_dataset:OCI-Ly19,Erlotinib,,,,0.06723731011152267,test
target_dataset:NCI-H1299,Erlotinib,,,0.0626858625403708,0.03286821022629738,test
target_dataset:SK-N-DZ,Erlotinib,,,0.0023759306412319,0.14291377365589142,test
target_dataset:MEC-1,Erlotinib,,,0.0084801269519308,0.11314528435468674,test
target_dataset:NCI-H2228,Erlotinib,,,0.111220297000768,0.038362521678209305,test
target_dataset:DMS 53,Erlotinib,,,,0.10503928363323212,test
target_dataset:CAS-1,Erlotinib,,,0.004626415726796,0.06252112984657288,test
target_dataset:MOLM-16,Erlotinib,,,,0.0657806396484375,test
target_dataset:NCI-H508,Erlotinib,,,,0.17140930891036987,test
target_dataset:786-O,Erlotinib,,,0.0173998808952982,0.0848894864320755,test
target_dataset:CAL-54,Erlotinib,,,,0.24959790706634521,test
target_dataset:Karpas-422,Erlotinib,,,0.0,0.01513245701789856,test
target_dataset:ME-1 [Human leukemia],Erlotinib,,,,0.01499953307211399,test
target_dataset:HLF-a,Erlotinib,,,,0.1155790314078331,test
target_dataset:NCI-H2342,Erlotinib,,,,0.08889343589544296,test
target_dataset:HCC1599,Erlotinib,,,,0.03161943331360817,test
target_dataset:NCI-H2110,Erlotinib,,,,0.09728407859802246,test
target_dataset:L-428,Erlotinib,,,0.0127463840076556,0.10235524922609329,test
target_dataset:PC-3,Erlotinib,,,0.0519043608550188,0.006864211056381464,test
target_dataset:KE-97,Erlotinib,,,0.089743233031866,0.1336265355348587,test
target_dataset:RPMI-7951,Erlotinib,,,0.0109625104648995,0.0511598214507103,test
target_dataset:COR-L23,Erlotinib,,,0.0096508432450326,0.07716191560029984,test
target_dataset:Hs 571.T,Erlotinib,,,,0.08575654029846191,test
target_dataset:SNU-1272,Erlotinib,,,,0.04835982248187065,test
target_dataset:OCI-M1,Erlotinib,,,,0.09248708188533783,test
target_dataset:EB1,Erlotinib,,,0.0057546626057488,0.08028777688741684,test
target_dataset:U-178MG,Erlotinib,,,,0.0783994272351265,test
target_dataset:MeWo,Erlotinib,,,0.0,0.0068865325301885605,test
target_dataset:SNU-620,Erlotinib,,,,0.027413293719291687,test
target_dataset:MDA-MB-175-VII,Erlotinib,,,0.157212631566185,0.01757984794676304,test
target_dataset:SK-LU-1,Erlotinib,,,0.0401425137728223,0.025433450937271118,test
target_dataset:SK-MM-2,Erlotinib,,,0.174156172063407,0.013973262161016464,test
target_dataset:GSU,Erlotinib,,,,0.04055723920464516,test
target_dataset:KNS-81-FD,Erlotinib,,,0.0065135250637065,0.0753777027130127,test
target_dataset:RPMI-8402,Erlotinib,,,0.0186080498394879,0.06262341141700745,test
target_dataset:KYSE-410,Erlotinib,,,0.0661153584914752,0.1100744679570198,test
target_dataset:EJM,Erlotinib,,,,0.016039080917835236,test
target_dataset:Hs 604.T,Erlotinib,,,,0.06403385102748871,test
target_dataset:PE/CA-PJ15,Erlotinib,,,,0.1779700070619583,test
target_dataset:COR-L311,Erlotinib,,,,0.015901833772659302,test
target_dataset:DMS 153,Erlotinib,,,,0.07679044455289841,test
target_dataset:CFPAC-1,Erlotinib,,,,0.06756874173879623,test
target_dataset:SBC-5,Erlotinib,,,0.0039550034889971,0.07164228707551956,test
target_dataset:SNU-213,Erlotinib,,,,0.06135482341051102,test
target_dataset:NCI-H596,Erlotinib,,,,0.03813616931438446,test
target_dataset:NCI-H2291,Erlotinib,,,,0.05629648268222809,test
target_dataset:Hep-G2/C3A,Erlotinib,,,0.0202058023583914,0.05500692129135132,test
target_dataset:IMR-32,Erlotinib,,,0.0,0.04952053725719452,test
target_dataset:ST486,Erlotinib,,,,0.05736115202307701,test
target_dataset:MDA-MB-157,Erlotinib,,,0.0606864748104388,0.09909647703170776,test
target_dataset:8305C,Erlotinib,,,0.0298521375705681,0.11557015031576157,test
target_dataset:NCI-H2196,Erlotinib,,,,0.037874169647693634,test
target_dataset:SUP-B15,Erlotinib,,,,0.050154343247413635,test
target_dataset:RD-ES,Erlotinib,,,,0.12192966789007187,test
target_dataset:COLO 679,Erlotinib,,,0.0172851774931118,0.07462864369153976,test
target_dataset:JM-1,Erlotinib,,,0.0363750000000003,0.05554059520363808,test
target_dataset:GI-1,Erlotinib,,,0.0218896481720671,0.1440814733505249,test
target_dataset:PK-45H,Erlotinib,,,0.0409515063862812,0.0724637433886528,test
target_dataset:K-562,Erlotinib,,,,0.02247764728963375,test
target_dataset:HCC2218,Erlotinib,,,,0.03464926779270172,test
target_dataset:RL95-2,Erlotinib,,,0.217167068821168,0.12357904762029648,test
target_dataset:NCI-H2030,Erlotinib,,,0.153550545307145,0.042290426790714264,test
target_dataset:SK-MEL-3,Erlotinib,,,,0.07628615200519562,test
target_dataset:HCC1937,Erlotinib,,,,0.23364955186843872,test
target_dataset:SCC-15,Erlotinib,,,,0.09422377496957779,test
target_dataset:Panc 02.03,Erlotinib,,,0.126721659151957,0.12376463413238525,test
target_dataset:TUHR14TKB,Erlotinib,,,,0.11239699274301529,test
target_dataset:C2BBe1,Erlotinib,,,0.159842685884974,0.06545066833496094,test
target_dataset:NCI-H1155,Erlotinib,,,0.0644206799838463,0.14235159754753113,test
target_dataset:Hs 934.T,Erlotinib,,,,0.07267645001411438,test
target_dataset:KP-3,Erlotinib,,,0.0353438466747756,0.07015249878168106,test
target_dataset:MDA-MB-134-VI,Erlotinib,,,,0.023368988186120987,test
target_dataset:SW579,Erlotinib,,,0.0168461112871541,0.06211350858211517,test
target_dataset:SCLC-21H,Erlotinib,,,,-0.005973953753709793,test
target_dataset:OVISE,Erlotinib,,,,0.12410249561071396,test
target_dataset:PL45,Erlotinib,,,0.0629719252063515,0.09586873650550842,test
target_dataset:DMS 454,Erlotinib,,,,0.03277569264173508,test
target_dataset:GCIY,Erlotinib,,,0.165499085189246,0.09773065894842148,test
target_dataset:NCI-H661,Erlotinib,,,0.0029913890869735,0.025892913341522217,test
target_dataset:MOLP-8,Erlotinib,,,0.0087589415680787,0.15436695516109467,test
target_dataset:Hs 616.T,Erlotinib,,,,0.07646448910236359,test
target_dataset:SLR20,Erlotinib,,,,0.061934322118759155,test
target_dataset:HT,Erlotinib,,,0.0,0.05285104364156723,test
target_dataset:PLC/PRF/5,Erlotinib,,,0.0886662101862819,0.07491488754749298,test
target_dataset:RERF-LC-A1,Erlotinib,,,0.039469144135859,0.08998064696788788,test
target_dataset:Ishikawa (Heraklio) 02 ER-,Erlotinib,,,0.218491325974419,0.10837309062480927,test
target_dataset:KYSE-70,Erlotinib,,,0.171711681503882,0.13634167611598969,test
target_dataset:TE-4,Erlotinib,,,,0.036455608904361725,test
target_dataset:Lu-65,Erlotinib,,,,0.06558191776275635,test
target_dataset:SUP-HD1,Erlotinib,,,,0.07891117036342621,test
target_dataset:MDA-MB-468,Erlotinib,,,0.218491474374488,0.08199265599250793,test
target_dataset:Hs 863.T,Erlotinib,,,,0.056981705129146576,test
target_dataset:RT-4,Erlotinib,,,0.16739683663155,0.0784810483455658,test
target_dataset:NCI-H1437,Erlotinib,,,,0.1262224018573761,test
target_dataset:NCO2,Erlotinib,,,0.105692436087806,0.05164254456758499,test
target_dataset:MKN1,Erlotinib,,,,0.12028336524963379,test
target_dataset:NCI-H1734,Erlotinib,,,,0.11803507059812546,test
target_dataset:SNU-46,Erlotinib,,,,0.11033407598733902,test
target_dataset:LN-229,Erlotinib,,,0.0868919321501221,0.1499786674976349,test
target_dataset:NCI-H2122,Erlotinib,,,0.0913124519134631,0.19497305154800415,test
target_dataset:SNU-489,Erlotinib,,,,0.0384475439786911,test
target_dataset:TE-14,Erlotinib,,,,0.1649925410747528,test
target_dataset:HEC-1-B,Erlotinib,,,0.067324354538357,0.09852026402950287,test
target_dataset:Hs 821.T,Erlotinib,,,,0.05909835174679756,test
target_dataset:EFO-27,Erlotinib,,,0.161534838593571,0.08370736986398697,test
target_dataset:IA-LM,Erlotinib,,,0.0282183600503712,0.026664916425943375,test
target_dataset:JHOM-2B,Erlotinib,,,,0.10098294913768768,test
target_dataset:WM266-4,Erlotinib,,,0.013118494741462,0.0421825647354126,test
target_dataset:SNU-324,Erlotinib,,,,0.1296723335981369,test
target_dataset:OCI-AML-5,Erlotinib,,,0.0410195798759189,0.04750745743513107,test
target_dataset:NCI-H1650,Erlotinib,,,0.220793735361946,0.10456628352403641,test
target_dataset:ZR-75-30,Erlotinib,,,0.0,0.04169166088104248,test
target_dataset:SNU-1197,Erlotinib,,,,0.09605313092470169,test
target_dataset:JURL-MK1,Erlotinib,,,,0.053261980414390564,test
target_dataset:SNU-C1,Erlotinib,,,,0.20356062054634094,test
target_dataset:WSU-DLCL2,Erlotinib,,,,0.05464901402592659,test
target_dataset:CMK-11-5,Erlotinib,,,,0.0014148661866784096,test
target_dataset:SNU-1076,Erlotinib,,,,0.22311049699783325,test
target_dataset:SNU-878,Erlotinib,,,,0.027355315163731575,test
target_dataset:U-138MG,Erlotinib,,,,0.029826171696186066,test
target_dataset:NOMO-1,Erlotinib,,,,-0.019916221499443054,test
target_dataset:SNU-81,Erlotinib,,,,0.10020286589860916,test
target_dataset:NCI-H841,Erlotinib,,,,0.10552114993333817,test
target_dataset:NCI-H1339,Erlotinib,,,0.0038380460953742,0.022153500467538834,test
target_dataset:SLR21,Erlotinib,,,,0.09943016618490219,test
target_dataset:SNB-19,Erlotinib,,,,0.10003353655338287,test
target_dataset:Hs 683,Erlotinib,,,0.0118898423501595,0.06649374216794968,test
target_dataset:HuH-1,Erlotinib,,,0.0410050329319411,0.03914273530244827,test
target_dataset:NCI-H1869,Erlotinib,,,0.152424158416781,0.16523155570030212,test
target_dataset:HDLM-2,Erlotinib,,,,0.027809781953692436,test
target_dataset:NCI-H2106,Erlotinib,,,,0.0320512056350708,test
target_dataset:HuP-T4,Erlotinib,,,0.167535443444042,0.10098285973072052,test
target_dataset:HL-60,Erlotinib,,,,-0.032704003155231476,test
target_dataset:HGC-27,Erlotinib,,,0.019985540124347,0.07678969204425812,test
target_dataset:A-253,Erlotinib,,,0.111939413475256,0.09317715466022491,test
target_dataset:NCI-H1793,Erlotinib,,,0.142220559643126,0.10774923861026764,test
target_dataset:PC-14,Erlotinib,,,0.540454830321444,0.32307618856430054,test
target_dataset:NCI-H2066,Erlotinib,,,,0.10373508185148239,test
target_dataset:VM-CUB-1,Erlotinib,,,,0.17263436317443848,test
target_dataset:COLO 741,Erlotinib,,,0.105133052270533,-0.001449713483452797,test
target_dataset:A-549,Erlotinib,,,0.0812118077477125,0.08529211580753326,test
target_dataset:COLO 775,Erlotinib,,,,0.03238574415445328,test
target_dataset:SNU-520,Erlotinib,,,,0.013532103970646858,test
target_dataset:HuG1-N,Erlotinib,,,,0.1401633620262146,test
target_dataset:JHUEM-3,Erlotinib,,,,0.11655598133802414,test
target_dataset:CJM [Human melanoma],Erlotinib,,,,0.22789813578128815,test
target_dataset:Panc 10.05,Erlotinib,,,0.0565475629518381,0.0980520248413086,test
target_dataset:COR-L279,Erlotinib,,,,0.01229393482208252,test
target_dataset:COLO 680N,Erlotinib,,,,0.15851657092571259,test
target_dataset:CHL-1,Erlotinib,,,0.131031637107937,0.07896673679351807,test
